date,upro_equity_rebased_usd,futures_equity_rebased_usd,upro_simple_ret,futures_simple_ret,log_ret_diff_fut_minus_upro
2018-02-16,10733212.799515,14571856.517793,-0.00056438,0.00124782,0.00181158
2018-02-20,10535934.511803,14322241.195503,-0.01838017,-0.01712996,0.00127281
2018-02-21,10367715.063832,14088101.193216,-0.01596626,-0.01634800,-0.00038801
2018-02-22,10403133.731583,14131690.232104,0.00341625,0.00309403,-0.00032117
2018-02-23,10913561.336607,14819149.690252,0.04906479,0.04864665,-0.00039866
2018-02-26,11288516.059345,15343512.045175,0.03435677,0.03538411,0.00099272
2018-02-27,10853804.877761,14769474.974655,-0.03850915,-0.03741236,0.00114007
2018-02-28,10489838.462101,14274681.804560,-0.03353353,-0.03350107,0.00003359
2018-03-01,10072354.322696,13705477.779580,-0.03979891,-0.03987508,-0.00007933
2018-03-02,10231017.798967,13900831.723606,0.01575237,0.01425371,-0.00147651
2018-03-05,10581168.692311,14353826.095665,0.03422444,0.03258757,-0.00158396
2018-03-06,10658741.352060,14463025.971300,0.00733120,0.00760772,0.00027447
2018-03-07,10642268.386237,14444054.121485,-0.00154549,-0.00131175,0.00023407
2018-03-08,10788966.811228,14640469.818280,0.01378451,0.01359838,-0.00018362
2018-03-09,11346777.911467,15401992.339674,0.05170199,0.05201490,0.00029748
2018-03-12,11311015.507215,15338683.916633,-0.00315177,-0.00411040,-0.00096213
2018-03-13,11084446.971189,15045637.922372,-0.02003079,-0.01910503,0.00094423
2018-03-14,10906603.638982,14784409.969905,-0.01604440,-0.01736237,-0.00134036
2018-03-15,10873097.648320,14750627.995134,-0.00307208,-0.00228497,0.00078922
2018-03-16,10904156.238820,14828699.257710,0.00285646,0.00529274,0.00242639
2018-03-19,10464591.864481,14199972.524899,-0.04031164,-0.04239932,-0.00217774
2018-03-20,10517386.726531,14267116.144298,0.00504510,0.00472843,-0.00031512
2018-03-21,10441767.160050,14187590.661621,-0.00718996,-0.00557404,0.00162630
2018-03-22,9660721.550411,13120043.644255,-0.07480014,-0.07524512,-0.00048108
2018-03-23,9041401.400041,12296462.747053,-0.06410703,-0.06277273,0.00142469
2018-03-26,9782428.388931,13346108.746453,0.08195931,0.08536162,0.00313965
2018-03-27,9271540.089345,12662617.778000,-0.05222510,-0.05121275,0.00106756
2018-03-28,9191433.133147,12550172.879288,-0.00864009,-0.00888007,-0.00024210
2018-03-29,9586709.950966,13086666.987641,0.04300492,0.04274795,-0.00024641
2018-04-02,8919210.165368,12209309.310098,-0.06962762,-0.06704210,0.00277516
2018-04-03,9256603.802744,12682104.883692,0.03782775,0.03872419,0.00086339
2018-04-04,9574500.395358,13115447.315585,0.03434268,0.03416960,-0.00016735
2018-04-05,9779921.381343,13379973.246637,0.02145501,0.02016904,-0.00125975
2018-04-06,9131999.806332,12505061.450487,-0.06625018,-0.06538965,0.00092116
2018-04-09,9241328.789334,12637850.417806,0.01197207,0.01061882,-0.00133814
2018-04-10,9696305.229101,13295096.580787,0.04923279,0.05200617,0.00263975
2018-04-11,9539977.650068,13076381.369473,-0.01612239,-0.01645082,-0.00033387
2018-04-12,9777683.001848,13405145.131756,0.02491676,0.02514180,0.00021954
2018-04-13,9693803.768303,13291446.894924,-0.00857864,-0.00848169,0.00009779
2018-04-16,9927987.356602,13616921.881798,0.02415807,0.02448755,0.00032166
2018-04-17,10245932.643272,14046942.395403,0.03202515,0.03157986,-0.00043156
2018-04-18,10261073.026588,14080969.609640,0.00147770,0.00242239,0.00094286
2018-04-19,10090105.633325,13840413.022377,-0.01666175,-0.01708381,-0.00042931
2018-04-20,9842841.758989,13483601.814426,-0.02450558,-0.02578039,-0.00130769
2018-04-23,9827395.790700,13487819.435859,-0.00156926,0.00031280,0.00188324
2018-04-24,9423144.363170,12930979.065588,-0.04113515,-0.04128468,-0.00015596
2018-04-25,9493652.812188,13004110.468187,0.00748248,0.00565552,-0.00181503
2018-04-26,9784399.871735,13411730.435827,0.03062542,0.03134547,0.00069842
2018-04-27,9813303.127764,13456673.441724,0.00295401,0.00335102,0.00039576
2018-04-30,9570751.403905,13118549.436138,-0.02471662,-0.02512686,-0.00042073
2018-05-01,9630086.646039,13216569.585894,0.00619964,0.00747187,0.00126359
2018-05-02,9430823.674993,12934199.847935,-0.02069171,-0.02136483,-0.00068758
2018-05-03,9362114.138140,12846913.747804,-0.00728563,-0.00674847,0.00054096
2018-05-04,9732653.528605,13346870.732974,0.03957860,0.03891651,-0.00063709
2018-05-07,9821292.639573,13484597.237413,0.00910739,0.01031901,0.00119996
2018-05-08,9817884.600784,13474967.369886,-0.00034701,-0.00071414,-0.00036733
2018-05-09,10101629.356641,13858824.775942,0.02890080,0.02848670,-0.00040255
2018-05-10,10383365.577024,14246429.785282,0.02789018,0.02796810,0.00007581
2018-05-11,10457104.033206,14320225.018136,0.00710159,0.00517991,-0.00190996
2018-05-14,10489897.341904,14360229.103723,0.00313598,0.00279354,-0.00034143
2018-05-15,10271505.857040,14072295.879078,-0.02081922,-0.02005074,0.00078451
2018-05-16,10400485.837768,14244904.224626,0.01255707,0.01226583,-0.00028767
2018-05-17,10371938.342153,14210593.718170,-0.00274482,-0.00240862,0.00033708
2018-05-18,10292391.082798,14101485.371569,-0.00766947,-0.00767796,-0.00000856
2018-05-21,10516839.708400,14414725.862139,0.02180724,0.02221330,0.00039731
2018-05-22,10424078.137211,14283914.064092,-0.00882029,-0.00907487,-0.00025688
2018-05-23,10519293.957639,14422899.374502,0.00913422,0.00973020,0.00059041
2018-05-24,10456559.769804,14338898.766035,-0.00596373,-0.00582411,0.00014044
2018-05-25,10375471.459004,14240636.932838,-0.00775478,-0.00685282,0.00090860
2018-05-29,10013268.154829,13755130.413478,-0.03490958,-0.03409303,0.00084572
2018-05-30,10407320.545917,14286531.127946,0.03935302,0.03863291,-0.00069309
2018-05-31,10202942.511098,13998215.741125,-0.01963791,-0.02018092,-0.00055404
2018-06-01,10523022.168008,14455017.940162,0.03137131,0.03263289,0.00122246
2018-06-04,10659969.660673,14647318.061581,0.01301408,0.01330335,0.00028551
2018-06-05,10701884.055264,14679654.677453,0.00393194,0.00220768,-0.00171898
2018-06-06,10955942.671650,15056809.948508,0.02373962,0.02569238,0.00190566
2018-06-07,10937994.624348,15026857.856047,-0.00163820,-0.00198927,-0.00035171
2018-06-08,11038604.570132,15167665.162783,0.00919821,0.00937038,0.00017058
2018-06-11,11079021.711408,15213441.381005,0.00366144,0.00301801,-0.00064128
2018-06-12,11132536.725763,15293109.578765,0.00483030,0.00523670,0.00040436
2018-06-13,10997163.977802,15114681.006829,-0.01216010,-0.01166725,0.00049879
2018-06-14,11090096.389653,15226845.558632,0.00845058,0.00742090,-0.00102157
2018-06-15,11058796.772582,15183520.522859,-0.00282230,-0.00284531,-0.00002307
2018-06-18,10977041.565942,15091171.649478,-0.00739278,-0.00608218,0.00131949
2018-06-19,10849405.509377,14913836.795399,-0.01162755,-0.01175090,-0.00012481
2018-06-20,10905593.421913,14991643.221690,0.00517889,0.00521706,0.00003797
2018-06-21,10698879.911224,14711594.657726,-0.01895482,-0.01868031,0.00027977
2018-06-22,10753343.096630,14795399.658225,0.00509055,0.00569653,0.00060273
2018-06-25,10304177.612453,14190543.447062,-0.04176985,-0.04088137,0.00092678
2018-06-26,10369681.806108,14287924.903478,0.00635705,0.00686242,0.00050205
2018-06-27,10109002.533025,13913259.987465,-0.02513860,-0.02622249,-0.00111246
2018-06-28,10290504.547691,14171605.430293,0.01795449,0.01856829,0.00060279
2018-06-29,10365948.924439,14206720.556136,0.00733146,0.00247785,-0.00482992
2018-07-02,10399548.480748,14337283.668605,0.00324134,0.00919024,0.00591217
2018-07-03,10270848.569350,14130619.033030,-0.01237553,-0.01441449,-0.00206664
2018-07-05,10532019.671801,14494230.715954,0.02542839,0.02573218,0.00029622
2018-07-06,10792736.946948,14854362.594458,0.02475473,0.02484657,0.00008962
2018-07-09,11076821.163200,15240204.658865,0.02632180,0.02597500,-0.00033796
2018-07-10,11190034.698649,15399261.062411,0.01022076,0.01043663,0.00021366
2018-07-11,10957961.035887,15077723.434778,-0.02073932,-0.02088007,-0.00014374
2018-07-12,11237061.012513,15474732.325257,0.02547006,0.02633082,0.00083903
2018-07-13,11263343.840395,15524841.198980,0.00233894,0.00323811,0.00089667
2018-07-16,11239467.023514,15480108.052902,-0.00211987,-0.00288139,-0.00076343
2018-07-17,11381311.963378,15663109.278776,0.01262025,0.01182170,-0.00078891
2018-07-18,11440905.778414,15763199.766431,0.00523611,0.00639021,0.00114742
2018-07-19,11307850.456785,15582956.475640,-0.01162979,-0.01143444,0.00019763
2018-07-20,11273551.996520,15540760.141817,-0.00303315,-0.00270785,0.00032624
2018-07-23,11335324.038693,15626831.675918,0.00547938,0.00553844,0.00005874
2018-07-24,11492411.280374,15846381.931431,0.01385820,0.01404957,0.00018873
2018-07-25,11805575.574095,16280079.000701,0.02724966,0.02736884,0.00011601
2018-07-26,11698280.826099,16135620.621970,-0.00908848,-0.00887332,0.00021711
2018-07-27,11467572.622343,15822785.289923,-0.01972155,-0.01938787,0.00034033
2018-07-30,11266730.796854,15551209.577193,-0.01751389,-0.01716358,0.00035649
2018-07-31,11434807.058422,15782984.805209,0.01491793,0.01490400,-0.00001372
2018-08-01,11389611.364189,15734276.254049,-0.00395247,-0.00308614,0.00086938
2018-08-02,11560384.594398,15968695.682328,0.01499377,0.01489865,-0.00009372
2018-08-03,11727441.662203,16191154.105600,0.01445082,0.01393091,-0.00051264
2018-08-06,11857003.023247,16362873.610234,0.01104771,0.01060576,-0.00043721
2018-08-07,11953355.391415,16499785.278631,0.00812620,0.00836721,0.00023904
2018-08-08,11931509.573667,16487852.984737,-0.00182759,-0.00072318,0.00110582
2018-08-09,11883574.687696,16419273.682292,-0.00401750,-0.00415938,-0.00014246
2018-08-10,11638462.191979,16078351.354852,-0.02062616,-0.02076354,-0.00014029
2018-08-13,11504076.636797,15889470.071638,-0.01154668,-0.01174755,-0.00020324
2018-08-14,11723714.749687,16194819.837624,0.01909220,0.01921711,0.00012257
2018-08-15,11461902.347349,15832535.104704,-0.02233186,-0.02237041,-0.00003943
2018-08-16,11737952.926463,16210552.057074,0.02408419,0.02387596,-0.00020335
2018-08-17,11852466.410748,16371460.484167,0.00975583,0.00992615,0.00016866
2018-08-20,11928397.287060,16490434.974822,0.00640634,0.00726719,0.00085501
2018-08-21,12003251.745629,16591465.480142,0.00627532,0.00612661,-0.00014779
2018-08-22,11989543.221778,16573702.069161,-0.00114207,-0.00107064,0.00007151
2018-08-23,11934655.027296,16493791.081869,-0.00457801,-0.00482155,-0.00024470
2018-08-24,12156718.052723,16793987.988665,0.01860657,0.01820060,-0.00039864
2018-08-27,12428464.088788,17177628.808554,0.02235357,0.02284394,0.00047953
2018-08-28,12446337.542733,17193166.460748,0.00143811,0.00090453,-0.00053295
2018-08-29,12648134.197228,17486172.084220,0.01621334,0.01704198,0.00081509
2018-08-30,12490626.373750,17260022.782645,-0.01245305,-0.01293304,-0.00048616
2018-08-31,12488824.982239,17268365.704342,-0.00014422,0.00048337,0.00062748
2018-09-04,12433837.679959,17187016.575907,-0.00440292,-0.00471088,-0.00030937
2018-09-05,12325812.903985,17045285.577988,-0.00868797,-0.00824640,0.00044534
2018-09-06,12214194.297304,16861669.114263,-0.00905568,-0.01077227,-0.00173378
2018-09-07,12122670.121212,16751367.858916,-0.00749326,-0.00654154,0.00095845
2018-09-10,12188525.781831,16850629.747782,0.00543244,0.00592560,0.00049038
2018-09-11,12323810.380460,17042572.777287,0.01109934,0.01139085,0.00028827
2018-09-12,12324905.814720,17062204.970589,0.00008889,0.00115195,0.00106240
2018-09-13,12532125.801528,17333621.386573,0.01681311,0.01590746,-0.00089107
2018-09-14,12548635.273232,17349988.973428,0.00131737,0.00094427,-0.00037268
2018-09-17,12332960.446870,17061999.587283,-0.01718711,-0.01659882,0.00059840
2018-09-18,12531707.094439,17337830.268224,0.01611508,0.01616637,0.00005048
2018-09-19,12570988.541272,17403777.123611,0.00313456,0.00380364,0.00066676
2018-09-20,12870890.924401,17808217.288254,0.02385671,0.02323864,-0.00060384
2018-09-21,12840595.129368,17785679.625096,-0.00235382,-0.00126558,0.00109022
2018-09-24,12708836.289042,17599570.890252,-0.01026112,-0.01046397,-0.00020497
2018-09-25,12658902.846096,17531233.635129,-0.00392903,-0.00388289,0.00004632
2018-09-26,12545107.020329,17357595.093596,-0.00898939,-0.00990452,-0.00092386
2018-09-27,12646293.305789,17506137.961000,0.00806580,0.00855780,0.00048795
2018-09-28,12638524.575950,17506909.672604,-0.00061431,0.00004408,0.00065858
2018-10-01,12775751.066451,17703599.439675,0.01085779,0.01123498,0.00037306
2018-10-02,12767979.931056,17683915.572035,-0.00060827,-0.00111186,-0.00050402
2018-10-03,12797536.269616,17723664.678846,0.00231488,0.00224775,-0.00006697
2018-10-04,12479160.224038,17287627.697826,-0.02487792,-0.02460197,0.00028295
2018-10-05,12264713.721385,16995167.319033,-0.01718437,-0.01691732,0.00027168
2018-10-08,12251765.782031,16971433.403137,-0.00105571,-0.00139651,-0.00034122
2018-10-09,12201295.594757,16900979.100824,-0.00411942,-0.00415135,-0.00003206
2018-10-10,11015958.845712,15241183.041304,-0.09714843,-0.09820709,-0.00117326
2018-10-11,10317502.266226,14296560.961423,-0.06340407,-0.06197826,0.00152116
2018-10-12,10732901.289446,14928560.256998,0.04026159,0.04420639,0.00378495
2018-10-15,10553509.645446,14663655.679143,-0.01671418,-0.01774482,-0.00104871
2018-10-16,11224719.559254,15627977.378280,0.06360063,0.06576271,0.00203072
2018-10-17,11233504.328257,15617349.814179,0.00078263,-0.00068003,-0.00146259
2018-10-18,10757038.408472,14959416.654772,-0.04241472,-0.04212835,0.00029901
2018-10-19,10728856.126170,14943695.948220,-0.00261989,-0.00105089,0.00157189
2018-10-22,10592839.253748,14751449.294121,-0.01267767,-0.01286473,-0.00018948
2018-10-23,10398863.992341,14489852.938185,-0.01831192,-0.01773360,0.00058893
2018-10-24,9465088.013942,13170990.831736,-0.08979596,-0.09101970,-0.00134537
2018-10-25,9680134.547326,13448660.557802,0.02271997,0.02108192,-0.00160295
2018-10-26,9640943.196238,13391522.965658,-0.00404864,-0.00424857,-0.00020077
2018-10-29,9661459.699881,13420027.600153,0.00212806,0.00212856,0.00000050
2018-10-30,9701690.692828,13475920.520874,0.00416407,0.00416489,0.00000082
2018-10-31,9706530.935790,13482649.164727,0.00049891,0.00049931,0.00000040
2018-11-01,9760656.461824,13557825.702989,0.00557620,0.00557580,-0.00000040
2018-11-02,9754726.521398,13549589.291256,-0.00060754,-0.00060750,0.00000003
2018-11-05,9916037.080630,13773678.130471,0.01653666,0.01653842,0.00000174
2018-11-06,9938319.444341,13804635.102682,0.00224710,0.00224755,0.00000044
2018-11-07,9983117.815006,13866867.785953,0.00450764,0.00450810,0.00000046
2018-11-08,9994598.752493,13882818.949766,0.00115004,0.00115031,0.00000027
2018-11-09,9921720.498576,13781588.932011,-0.00729176,-0.00729175,0.00000002
2018-11-12,9829991.856287,13654168.717162,-0.00924524,-0.00924568,-0.00000045
2018-11-13,9872832.392839,13713680.522206,0.00435815,0.00435851,0.00000036
2018-11-14,9869131.244198,13708531.318419,-0.00037488,-0.00037548,-0.00000060
2018-11-15,9900099.665079,13751550.837745,0.00313791,0.00313816,0.00000025
2018-11-16,9949403.934039,13820035.564950,0.00498018,0.00498015,-0.00000003
2018-11-19,9938152.646364,13804404.008893,-0.00113085,-0.00113108,-0.00000023
2018-11-20,9820723.021244,13641275.290061,-0.01181604,-0.01181715,-0.00000112
2018-11-21,9832126.741413,13657114.756387,0.00116119,0.00116114,-0.00000005
2018-11-23,9760517.122831,13557639.193011,-0.00728323,-0.00728379,-0.00000057
2018-11-26,9820928.314896,13641560.553723,0.00618934,0.00618997,0.00000062
2018-11-27,9828360.065112,13651890.408249,0.00075673,0.00075723,0.00000051
2018-11-28,9912588.268879,13768892.936694,0.00856991,0.00857043,0.00000051
2018-11-29,9937369.813509,13803316.294619,0.00250001,0.00250008,0.00000007
2018-11-30,9930691.290962,13794039.291596,-0.00067206,-0.00067209,-0.00000002
2018-12-03,10000781.207040,13891400.904175,0.00705791,0.00705824,0.00000033
2018-12-04,9855204.561774,13689163.715099,-0.01455653,-0.01455844,-0.00000195
2018-12-06,9826919.609988,13649870.636739,-0.00287005,-0.00287038,-0.00000033
2018-12-07,9805873.897407,13620627.737364,-0.00214164,-0.00214236,-0.00000072
2018-12-10,9766223.718963,13565549.047334,-0.00404351,-0.00404377,-0.00000026
2018-12-11,9747285.859878,13539242.149124,-0.00193912,-0.00193924,-0.00000013
2018-12-12,9755441.510831,13550570.393127,0.00083671,0.00083670,-0.00000001
2018-12-13,9750804.756080,13544131.149387,-0.00047530,-0.00047520,0.00000010
2018-12-14,9703734.684374,13478746.229940,-0.00482730,-0.00482755,-0.00000025
2018-12-17,9693996.714981,13465211.606349,-0.00100353,-0.00100415,-0.00000062
2018-12-18,9675214.828571,13439118.556758,-0.00193748,-0.00193781,-0.00000034
2018-12-19,9643873.763555,13395584.987259,-0.00323931,-0.00323932,-0.00000000
2018-12-20,9660161.866816,13418198.530919,0.00168896,0.00168813,-0.00000082
2018-12-21,9626764.687568,13371807.631019,-0.00345721,-0.00345731,-0.00000011
2018-12-24,9611561.419746,13350676.273652,-0.00157927,-0.00158029,-0.00000102
2018-12-26,9726845.862036,13510829.709412,0.01199435,0.01199590,0.00000153
2018-12-27,9793823.061590,13603865.024116,0.00688581,0.00688598,0.00000017
2018-12-28,9853490.655184,13686749.252407,0.00609237,0.00609270,0.00000033
2018-12-31,9900973.160434,13752707.748237,0.00481885,0.00481915,0.00000030
2019-01-02,9881729.995991,13725975.177682,-0.00194356,-0.00194380,-0.00000024
2019-01-03,9735230.470469,13522453.635987,-0.01482529,-0.01482747,-0.00000222
2019-01-04,9760763.512172,13557931.691979,0.00262275,0.00262364,0.00000089
2019-01-07,9802165.888290,13615443.231064,0.00424171,0.00424191,0.00000020
2019-01-08,9778287.491598,13582275.312720,-0.00243603,-0.00243605,-0.00000002
2019-01-09,9803125.300713,13616773.139144,0.00254010,0.00253992,-0.00000018
2019-01-10,9791735.300760,13600955.609290,-0.00116187,-0.00116162,0.00000025
2019-01-11,9782824.558875,13588576.202422,-0.00091003,-0.00091019,-0.00000016
2019-01-14,9776647.005646,13579991.514787,-0.00063147,-0.00063176,-0.00000029
2019-01-15,9794275.469357,13604483.362523,0.00180312,0.00180352,0.00000040
2019-01-16,9816598.189346,13635489.599215,0.00227916,0.00227912,-0.00000004
2019-01-17,9829919.843258,13653997.088786,0.00135705,0.00135730,0.00000025
2019-01-18,9894653.069781,13743930.830758,0.00658533,0.00658662,0.00000129
2019-01-22,9842393.969935,13671331.064835,-0.00528155,-0.00528231,-0.00000077
2019-01-23,9851639.187172,13684175.623403,0.00093933,0.00093953,0.00000020
2019-01-24,9849533.371933,13681250.725600,-0.00021375,-0.00021374,0.00000001
2019-01-25,9917503.586177,13775658.962076,0.00690086,0.00690056,-0.00000030
2019-01-28,9900923.111462,13752622.946935,-0.00167184,-0.00167223,-0.00000039
2019-01-29,9942833.250673,13810837.690681,0.00423295,0.00423299,0.00000004
2019-01-30,10030536.413923,13932666.476538,0.00882074,0.00882125,0.00000050
2019-01-31,10061994.340842,13976365.327459,0.00313622,0.00313643,0.00000021
2019-02-01,10078914.276431,13999872.073664,0.00168157,0.00168189,0.00000032
2019-02-04,10042490.495203,13949277.478926,-0.00361386,-0.00361393,-0.00000007
2019-02-05,10035461.132693,13939510.809151,-0.00069996,-0.00070016,-0.00000019
2019-02-06,9995372.111290,13883826.183077,-0.00399474,-0.00399473,0.00000000
2019-02-07,9941285.309981,13808688.017792,-0.00541118,-0.00541192,-0.00000074
2019-02-08,9932107.166143,13795934.777246,-0.00092324,-0.00092357,-0.00000033
2019-02-11,9959275.915088,13833681.311496,0.00273545,0.00273606,0.00000061
2019-02-12,10016014.007107,13912497.166683,0.00569701,0.00569739,0.00000038
2019-02-13,9990132.166313,13876547.020101,-0.00258405,-0.00258402,0.00000003
2019-02-14,9962296.388783,13837873.488653,-0.00278633,-0.00278697,-0.00000065
2019-02-15,10028929.228499,13930431.563065,0.00668850,0.00668875,0.00000025
2019-02-19,10074540.921508,13993778.839390,0.00454801,0.00454740,-0.00000061
2019-02-20,10093065.166703,14019513.334139,0.00183872,0.00183900,0.00000028
2019-02-21,10033194.165957,13936354.431267,-0.00593189,-0.00593165,0.00000024
2019-02-22,9986206.578158,13871076.635776,-0.00468321,-0.00468399,-0.00000078
2019-02-25,9995850.756536,13884474.986270,0.00096575,0.00096592,0.00000017
2019-02-26,9992646.546041,13880022.678393,-0.00032055,-0.00032067,-0.00000011
2019-02-27,9974842.913270,13855296.657004,-0.00178167,-0.00178141,0.00000026
2019-02-28,9947938.372037,13817926.901885,-0.00269724,-0.00269715,0.00000009
2019-03-01,9913395.764653,13769958.782345,-0.00347234,-0.00347144,0.00000090
2019-03-04,9891555.138675,13739620.472363,-0.00220314,-0.00220322,-0.00000008
2019-03-05,9885071.672420,13730613.188602,-0.00065545,-0.00065557,-0.00000012
2019-03-06,9870008.343158,13709688.712074,-0.00152385,-0.00152393,-0.00000008
2019-03-07,9848418.049268,13679695.710641,-0.00218746,-0.00218772,-0.00000026
2019-03-08,9882504.327683,13727037.597993,0.00346109,0.00346074,-0.00000035
2019-03-11,9910898.426324,13766486.425862,0.00287317,0.00287380,0.00000063
2019-03-12,9944278.726734,13812851.051862,0.00336804,0.00336793,-0.00000010
2019-03-13,9990496.873517,13877049.093543,0.00464771,0.00464770,-0.00000001
2019-03-14,9944182.008385,13812720.232586,-0.00463589,-0.00463563,0.00000026
2019-03-15,9980778.145452,13863553.901860,0.00368016,0.00368021,0.00000005
2019-03-18,10013307.856061,13908742.314644,0.00325924,0.00325951,0.00000027
2019-03-19,9998214.538028,13887773.024325,-0.00150733,-0.00150763,-0.00000031
2019-03-20,9997939.656139,13887384.647651,-0.00002749,-0.00002797,-0.00000047
2019-03-21,10000025.189214,13890286.156448,0.00020860,0.00020893,0.00000033
2019-03-22,9577878.902660,13239948.882406,-0.04221452,-0.04681957,-0.00481962
2019-03-25,9549307.801833,13206552.742100,-0.00298303,-0.00252238,0.00046192
2019-03-26,9753429.430702,13491381.219103,0.02137554,0.02156721,0.00018764
2019-03-27,9614564.545021,13307951.506084,-0.01423754,-0.01359607,0.00065053
2019-03-28,9724025.111824,13451440.409453,0.01138487,0.01078219,-0.00059607
2019-03-29,9908764.909898,13719677.814327,0.01899828,0.01994117,0.00092487
2019-04-01,10248341.985369,14194395.539875,0.03427037,0.03460123,0.00031984
2019-04-02,10255898.039209,14196297.173837,0.00073730,0.00013397,-0.00060306
2019-04-03,10310268.805754,14287257.244793,0.00530141,0.00640731,0.00109946
2019-04-04,10381320.275115,14376054.478550,0.00689133,0.00621514,-0.00067179
2019-04-05,10528272.460244,14572857.663286,0.01415544,0.01368965,-0.00045939
2019-04-08,10552518.548394,14619292.581330,0.00230295,0.00318640,0.00088103
2019-04-09,10381219.335613,14363516.334143,-0.01623302,-0.01749580,-0.00128445
2019-04-10,10485550.883710,14511762.501164,0.01005003,0.01032102,0.00026826
2019-04-11,10476544.794309,14514515.245625,-0.00085890,0.00018969,0.00104895
2019-04-12,10686054.519796,14799070.114288,0.01999798,0.01960485,-0.00038550
2019-04-15,10661349.404578,14773527.136062,-0.00231190,-0.00172599,0.00058710
2019-04-16,10680944.123704,14797270.938830,0.00183792,0.00160719,-0.00023034
2019-04-17,10599598.783404,14697628.569798,-0.00761593,-0.00673383,0.00088847
2019-04-18,10656374.376954,14768453.596014,0.00535639,0.00481881,-0.00053486
2019-04-22,10684385.170523,14816086.166836,0.00262855,0.00322529,0.00059500
2019-04-23,10957778.808586,15207687.617330,0.02558815,0.02643083,0.00082132
2019-04-24,10889805.692027,15110818.090788,-0.00620318,-0.00636977,-0.00016764
2019-04-25,10874427.150219,15095176.997634,-0.00141220,-0.00103509,0.00037757
2019-04-26,11020832.820185,15304184.392556,0.01346330,0.01384597,0.00037752
2019-04-29,11059236.311430,15354054.401852,0.00348463,0.00325859,-0.00022528
2019-04-30,11076617.374429,15396527.126563,0.00157163,0.00276622,0.00119200
2019-05-01,10830919.376226,15046384.380670,-0.02218168,-0.02274167,-0.00057286
2019-05-02,10763330.366787,14949278.394208,-0.00624038,-0.00645378,-0.00021476
2019-05-03,11066853.337141,15391132.799814,0.02819973,0.02955691,0.00131909
2019-05-06,10932123.493871,15186409.795556,-0.01217418,-0.01330136,-0.00114173
2019-05-07,10397255.777813,14427088.166658,-0.04892624,-0.05000008,-0.00112971
2019-05-08,10332956.407569,14354924.502831,-0.00618426,-0.00500196,0.00118896
2019-05-09,10234980.747279,14225201.792089,-0.00948186,-0.00903681,0.00044921
2019-05-10,10375499.360870,14386520.565156,0.01372925,0.01134035,-0.00235933
2019-05-13,9608817.873565,13348743.648469,-0.07389345,-0.07213537,0.00189657
2019-05-14,9856298.094328,13678802.088591,0.02575553,0.02472581,-0.00100438
2019-05-15,10028305.039138,13917936.429261,0.01745148,0.01748211,0.00003011
2019-05-16,10301201.980626,14283833.370737,0.02721267,0.02628960,-0.00089902
2019-05-17,10111105.695917,14044269.266180,-0.01845380,-0.01677170,0.00171226
2019-05-20,9901439.109343,13769627.792381,-0.02073627,-0.01955541,0.00120513
2019-05-21,10150284.164402,14117159.279786,0.02513221,0.02523899,0.00010416
2019-05-22,10064010.594283,14002189.277901,-0.00849962,-0.00814399,0.00035862
2019-05-23,9707875.304161,13514996.922836,-0.03538701,-0.03479401,0.00061457
2019-05-24,9755640.082223,13571508.623270,0.00492021,0.00418141,-0.00073546
2019-05-28,9490232.820423,13234085.974287,-0.02720552,-0.02486257,0.00240557
2019-05-29,9291689.388159,12956727.039814,-0.02092082,-0.02095792,-0.00003790
2019-05-30,9366481.039958,13042020.024639,0.00804931,0.00658291,-0.00145574
2019-05-31,8987667.404441,12522428.192986,-0.04044354,-0.03983983,0.00062896
2019-06-03,8905078.206232,12419145.201234,-0.00918917,-0.00824784,0.00094961
2019-06-04,9490692.069163,13232517.004055,0.06576179,0.06549338,-0.00025188
2019-06-05,9728822.999555,13554014.450306,0.02509100,0.02429602,-0.00077582
2019-06-06,9915839.654960,13804116.151802,0.01922295,0.01845222,-0.00075647
2019-06-07,10209800.018526,14232417.539392,0.02964553,0.03102708,0.00134087
2019-06-10,10350678.923002,14426871.552072,0.01379840,0.01366275,-0.00013381
2019-06-11,10341862.859936,14413159.443443,-0.00085174,-0.00095046,-0.00009881
2019-06-12,10280474.324406,14326712.873675,-0.00593593,-0.00599775,-0.00006220
2019-06-13,10414989.977672,14505062.707736,0.01308458,0.01244876,-0.00062780
2019-06-14,10365105.925374,14437270.960016,-0.00478964,-0.00467366,0.00011653
2019-06-17,10390137.266666,14476160.921296,0.00241496,0.00269372,0.00027805
2019-06-18,10697934.985692,14898032.214137,0.02962403,0.02914248,-0.00046780
2019-06-19,10779795.639091,15029671.803749,0.00765201,0.00883604,0.00117435
2019-06-20,11078159.301822,15448202.231395,0.02767804,0.02784694,0.00016434
2019-06-21,11035930.204612,15391245.858873,-0.00381192,-0.00368693,0.00012547
2019-06-24,10989992.618508,15314312.543573,-0.00416255,-0.00499851,-0.00083981
2019-06-25,10660893.895585,14878697.774094,-0.02994531,-0.02844494,0.00154549
2019-06-26,10626755.714701,14823632.894559,-0.00320219,-0.00370092,-0.00050046
2019-06-27,10735004.227159,14998025.897215,0.01018641,0.01176453,0.00156098
2019-06-28,10909841.422030,15260884.838357,0.01628664,0.01752624,0.00121898
2019-07-01,11185200.048487,15615658.579366,0.02523947,0.02324726,-0.00194506
