date,adj_close,open,close,name,source
1938-01-17,0.0620394,,13.411,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-18,0.0615617,,13.3044,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-19,0.0609276,,13.1641,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-20,0.0618172,,13.3548,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-21,0.0609517,,13.1639,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-24,0.0605438,,13.0728,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-25,0.0598718,,12.9239,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-26,0.0578062,,12.4724,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-27,0.0570142,,12.2977,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-28,0.0563928,,12.1603,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-31,0.0569049,,12.2691,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-01,0.0578154,,12.4643,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-02,0.0571447,,12.3159,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-03,0.0549904,,11.8455,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-04,0.0559252,,12.046,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-07,0.0561712,,12.0964,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-08,0.0579855,,12.4884,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-09,0.0578231,,12.45,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-10,0.0582106,,12.5314,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-11,0.0580126,,12.4857,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-14,0.0584942,,12.5876,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-15,0.057997,,12.4766,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-16,0.0578056,,12.4325,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-17,0.0591698,,12.7263,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-18,0.0585071,,12.5796,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-21,0.0601507,,12.9344,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-23,0.0616123,,13.2493,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-24,0.0609408,,13.1003,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-25,0.0612698,,13.1691,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-02-28,0.0602253,,12.9393,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-01,0.0607312,,13.0468,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-02,0.060215,,12.9319,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-03,0.0597514,,12.8283,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-04,0.0593092,,12.7292,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-07,0.0581491,,12.4742,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-08,0.0578874,,12.4154,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-09,0.0578701,,12.4092,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-10,0.0573145,,12.2857,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-11,0.0563459,,12.0726,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-14,0.0572554,,12.2678,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-15,0.058681,,12.5756,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-16,0.0565274,,12.1041,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-17,0.0560978,,12.008,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-18,0.0542634,,11.613,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-21,0.0551888,,11.8074,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-22,0.0537153,,11.4883,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-23,0.0525658,,11.2387,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-24,0.0527077,,11.2654,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-25,0.0500459,,10.692,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-28,0.0494627,,10.5636,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-29,0.0469352,,10.0188,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-30,0.0465644,,9.9356,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-03-31,0.046001,,9.81127,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-01,0.0479192,,10.2183,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-04,0.0499562,,10.6504,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-05,0.0509353,,10.8565,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-06,0.0500949,,10.6727,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-07,0.0497643,,10.5982,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-08,0.0518494,,11.041,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-11,0.0534389,,11.3777,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-12,0.0537275,,11.4361,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-13,0.0539209,,11.4739,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
