date,adj_close,name,source
2021-01-07,38.4494,UPRO,tiingo
2021-01-08,39.1082,UPRO,tiingo
2021-01-11,38.3291,UPRO,tiingo
2021-01-12,38.358,UPRO,tiingo
2021-01-13,38.6369,UPRO,tiingo
2021-01-14,38.2377,UPRO,tiingo
2021-01-15,37.3913,UPRO,tiingo
2021-01-19,38.2762,UPRO,tiingo
2021-01-20,39.8488,UPRO,tiingo
2021-01-21,39.9401,UPRO,tiingo
2021-01-22,39.5362,UPRO,tiingo
2021-01-25,40.0123,UPRO,tiingo
2021-01-26,39.8248,UPRO,tiingo
2021-01-27,36.8912,UPRO,tiingo
2021-01-28,37.8194,UPRO,tiingo
2021-01-29,35.5927,UPRO,tiingo
2021-02-01,37.2903,UPRO,tiingo
2021-02-02,38.887,UPRO,tiingo
2021-02-03,39.0072,UPRO,tiingo
2021-02-04,40.3153,UPRO,tiingo
2021-02-05,40.7818,UPRO,tiingo
2021-02-08,41.7051,UPRO,tiingo
2021-02-09,41.5897,UPRO,tiingo
2021-02-10,41.5608,UPRO,tiingo
2021-02-11,41.734,UPRO,tiingo
2021-02-12,42.364,UPRO,tiingo
2021-02-16,42.2389,UPRO,tiingo
2021-02-17,42.2775,UPRO,tiingo
2021-02-18,41.7436,UPRO,tiingo
2021-02-19,41.5128,UPRO,tiingo
2021-02-22,40.5701,UPRO,tiingo
2021-02-23,40.6953,UPRO,tiingo
2021-02-24,42.037,UPRO,tiingo
2021-02-25,39.0216,UPRO,tiingo
2021-02-26,38.3484,UPRO,tiingo
2021-03-01,41.128,UPRO,tiingo
2021-03-02,40.1903,UPRO,tiingo
2021-03-03,38.608,UPRO,tiingo
2021-03-04,37.146,UPRO,tiingo
2021-03-05,39.2044,UPRO,tiingo
2021-03-08,38.6273,UPRO,tiingo
2021-03-09,40.2624,UPRO,tiingo
2021-03-10,40.9982,UPRO,tiingo
2021-03-11,42.263,UPRO,tiingo
2021-03-12,42.4361,UPRO,tiingo
2021-03-15,43.2008,UPRO,tiingo
2021-03-16,43.0469,UPRO,tiingo
2021-03-17,43.4413,UPRO,tiingo
2021-03-18,41.5513,UPRO,tiingo
2021-03-19,41.3301,UPRO,tiingo
2021-03-22,42.2775,UPRO,tiingo
2021-03-23,41.3247,UPRO,tiingo
2021-03-24,40.6752,UPRO,tiingo
2021-03-25,41.3439,UPRO,tiingo
2021-03-26,43.3693,UPRO,tiingo
2021-03-29,43.2875,UPRO,tiingo
2021-03-30,42.9267,UPRO,tiingo
2021-03-31,43.4607,UPRO,tiingo
2021-04-01,44.8125,UPRO,tiingo
2021-04-05,46.7561,UPRO,tiingo
2021-04-06,46.684,UPRO,tiingo
2021-04-07,46.8716,UPRO,tiingo
2021-04-08,47.5113,UPRO,tiingo
2021-04-09,48.5457,UPRO,tiingo
2021-04-12,48.589,UPRO,tiingo
2021-04-13,48.9979,UPRO,tiingo
2021-04-14,48.5265,UPRO,tiingo
2021-04-15,50.0803,UPRO,tiingo
2021-04-16,50.6191,UPRO,tiingo
2021-04-19,49.859,UPRO,tiingo
2021-04-20,48.7718,UPRO,tiingo
2021-04-21,50.1188,UPRO,tiingo
2021-04-22,48.7622,UPRO,tiingo
2021-04-23,50.3209,UPRO,tiingo
2021-04-26,50.6432,UPRO,tiingo
2021-04-27,50.5903,UPRO,tiingo
2021-04-28,50.5182,UPRO,tiingo
2021-04-29,51.4611,UPRO,tiingo
2021-04-30,50.4892,UPRO,tiingo
2021-05-03,50.8164,UPRO,tiingo
2021-05-04,49.8783,UPRO,tiingo
2021-05-05,49.8735,UPRO,tiingo
2021-05-06,51.0762,UPRO,tiingo
2021-05-07,52.2067,UPRO,tiingo
2021-05-10,50.6577,UPRO,tiingo
2021-05-11,49.3299,UPRO,tiingo
2021-05-12,46.1884,UPRO,tiingo
2021-05-13,47.7904,UPRO,tiingo
2021-05-14,49.9985,UPRO,tiingo
2021-05-17,49.6233,UPRO,tiingo
2021-05-18,48.3773,UPRO,tiingo
2021-05-19,47.9587,UPRO,tiingo
2021-05-20,49.4934,UPRO,tiingo
2021-05-21,49.3732,UPRO,tiingo
2021-05-24,50.8838,UPRO,tiingo
2021-05-25,50.5518,UPRO,tiingo
2021-05-26,50.85,UPRO,tiingo
2021-05-27,50.879,UPRO,tiingo
2021-05-28,51.1772,UPRO,tiingo
2021-06-01,51.028,UPRO,tiingo
2021-06-02,51.2926,UPRO,tiingo
2021-06-03,50.7202,UPRO,tiingo
2021-06-04,52.0575,UPRO,tiingo
2021-06-07,51.9758,UPRO,tiingo
2021-06-08,51.9902,UPRO,tiingo
2021-06-09,51.7448,UPRO,tiingo
2021-06-10,52.4616,UPRO,tiingo
2021-06-11,52.7215,UPRO,tiingo
2021-06-14,53.0918,UPRO,tiingo
2021-06-15,52.7696,UPRO,tiingo
2021-06-16,51.9036,UPRO,tiingo
2021-06-17,51.8652,UPRO,tiingo
2021-06-18,49.7773,UPRO,tiingo
2021-06-21,51.8844,UPRO,tiingo
2021-06-22,52.6589,UPRO,tiingo
2021-06-23,52.5146,UPRO,tiingo
2021-06-24,53.4335,UPRO,tiingo
2021-06-25,53.9867,UPRO,tiingo
2021-06-28,54.3379,UPRO,tiingo
2021-06-29,54.4004,UPRO,tiingo
2021-06-30,54.5496,UPRO,tiingo
2021-07-01,55.4636,UPRO,tiingo
2021-07-02,56.7289,UPRO,tiingo
2021-07-06,56.3584,UPRO,tiingo
2021-07-07,56.9886,UPRO,tiingo
2021-07-08,55.6272,UPRO,tiingo
2021-07-09,57.3639,UPRO,tiingo
2021-07-12,58.0085,UPRO,tiingo
2021-07-13,57.4168,UPRO,tiingo
2021-07-14,57.614,UPRO,tiingo
2021-07-15,57.0319,UPRO,tiingo
2021-07-16,55.7138,UPRO,tiingo
2021-07-19,53.2651,UPRO,tiingo
2021-07-20,55.5406,UPRO,tiingo
2021-07-21,56.8588,UPRO,tiingo
