date,adj_close,name,source
2020-10-12,25.2988,QLD,tiingo
2020-10-13,25.2815,QLD,tiingo
2020-10-14,24.8788,QLD,tiingo
2020-10-15,24.528,QLD,tiingo
2020-10-16,24.2711,QLD,tiingo
2020-10-19,23.4534,QLD,tiingo
2020-10-20,23.5992,QLD,tiingo
2020-10-21,23.5399,QLD,tiingo
2020-10-22,23.5473,QLD,tiingo
2020-10-23,23.6535,QLD,tiingo
2020-10-26,22.905,QLD,tiingo
2020-10-27,23.2583,QLD,tiingo
2020-10-28,21.4574,QLD,tiingo
2020-10-29,22.1713,QLD,tiingo
2020-10-30,21.1214,QLD,tiingo
2020-11-02,21.1807,QLD,tiingo
2020-11-03,21.8897,QLD,tiingo
2020-11-04,23.8487,QLD,tiingo
2020-11-05,25.1036,QLD,tiingo
2020-11-06,25.1456,QLD,tiingo
2020-11-09,24.0809,QLD,tiingo
2020-11-10,23.2558,QLD,tiingo
2020-11-11,24.2859,QLD,tiingo
2020-11-12,24.0562,QLD,tiingo
2020-11-13,24.4984,QLD,tiingo
2020-11-16,24.8244,QLD,tiingo
2020-11-17,24.6639,QLD,tiingo
2020-11-18,24.3156,QLD,tiingo
2020-11-19,24.6836,QLD,tiingo
2020-11-20,24.3674,QLD,tiingo
2020-11-23,24.365,QLD,tiingo
2020-11-24,25.0616,QLD,tiingo
2020-11-25,25.3753,QLD,tiingo
2020-11-27,25.8249,QLD,tiingo
2020-11-30,25.8916,QLD,tiingo
2020-12-01,26.6303,QLD,tiingo
2020-12-02,26.65,QLD,tiingo
2020-12-03,26.7118,QLD,tiingo
2020-12-04,26.9638,QLD,tiingo
2020-12-07,27.2479,QLD,tiingo
2020-12-08,27.4158,QLD,tiingo
2020-12-09,26.2128,QLD,tiingo
2020-12-10,26.3832,QLD,tiingo
2020-12-11,26.2869,QLD,tiingo
2020-12-14,26.6303,QLD,tiingo
2020-12-15,27.2231,QLD,tiingo
2020-12-16,27.5245,QLD,tiingo
2020-12-17,27.8827,QLD,tiingo
2020-12-18,27.69,QLD,tiingo
2020-12-21,27.6184,QLD,tiingo
2020-12-22,27.7518,QLD,tiingo
2020-12-23,27.4751,QLD,tiingo
2020-12-24,27.7147,QLD,tiingo
2020-12-28,28.278,QLD,tiingo
2020-12-29,28.3299,QLD,tiingo
2020-12-30,28.3052,QLD,tiingo
2020-12-31,28.4361,QLD,tiingo
2021-01-04,27.6357,QLD,tiingo
2021-01-05,28.0853,QLD,tiingo
2021-01-06,27.3318,QLD,tiingo
2021-01-07,28.6658,QLD,tiingo
2021-01-08,29.3872,QLD,tiingo
2021-01-11,28.5127,QLD,tiingo
2021-01-12,28.4435,QLD,tiingo
2021-01-13,28.8116,QLD,tiingo
2021-01-14,28.4954,QLD,tiingo
2021-01-15,28.0532,QLD,tiingo
2021-01-19,28.8832,QLD,tiingo
2021-01-20,30.2048,QLD,tiingo
2021-01-21,30.7137,QLD,tiingo
2021-01-22,30.5211,QLD,tiingo
2021-01-25,31.0621,QLD,tiingo
2021-01-26,31.1065,QLD,tiingo
2021-01-27,29.4316,QLD,tiingo
2021-01-28,29.7256,QLD,tiingo
2021-01-29,28.5003,QLD,tiingo
2021-02-01,29.901,QLD,tiingo
2021-02-02,30.8817,QLD,tiingo
2021-02-03,30.6149,QLD,tiingo
2021-02-04,31.3461,QLD,tiingo
2021-02-05,31.566,QLD,tiingo
2021-02-08,31.9613,QLD,tiingo
2021-02-09,31.9514,QLD,tiingo
2021-02-10,31.7957,QLD,tiingo
2021-02-11,32.149,QLD,tiingo
2021-02-12,32.5047,QLD,tiingo
2021-02-16,32.3368,QLD,tiingo
2021-02-17,32.023,QLD,tiingo
2021-02-18,31.7315,QLD,tiingo
2021-02-19,31.4647,QLD,tiingo
2021-02-22,29.8343,QLD,tiingo
2021-02-23,29.649,QLD,tiingo
2021-02-24,30.1332,QLD,tiingo
2021-02-25,27.9988,QLD,tiingo
2021-02-26,28.2953,QLD,tiingo
2021-03-01,29.9677,QLD,tiingo
2021-03-02,28.9969,QLD,tiingo
2021-03-03,27.3269,QLD,tiingo
2021-03-04,26.4104,QLD,tiingo
2021-03-05,27.2207,QLD,tiingo
2021-03-08,25.6718,QLD,tiingo
2021-03-09,27.7024,QLD,tiingo
2021-03-10,27.5369,QLD,tiingo
2021-03-11,28.814,QLD,tiingo
2021-03-12,28.3323,QLD,tiingo
2021-03-15,28.945,QLD,tiingo
2021-03-16,29.2612,QLD,tiingo
2021-03-17,29.4934,QLD,tiingo
2021-03-18,27.6752,QLD,tiingo
2021-03-19,27.9247,QLD,tiingo
2021-03-22,28.9277,QLD,tiingo
2021-03-23,28.6288,QLD,tiingo
2021-03-24,27.6802,QLD,tiingo
2021-03-25,27.6011,QLD,tiingo
2021-03-26,28.4237,QLD,tiingo
2021-03-29,28.399,QLD,tiingo
2021-03-30,28.1224,QLD,tiingo
2021-03-31,28.9499,QLD,tiingo
2021-04-01,29.9652,QLD,tiingo
2021-04-05,31.1658,QLD,tiingo
2021-04-06,31.0991,QLD,tiingo
2021-04-07,31.2523,QLD,tiingo
2021-04-08,31.9094,QLD,tiingo
2021-04-09,32.2997,QLD,tiingo
2021-04-12,32.2058,QLD,tiingo
2021-04-13,32.9568,QLD,tiingo
2021-04-14,32.1638,QLD,tiingo
2021-04-15,33.1297,QLD,tiingo
2021-04-16,33.2187,QLD,tiingo
2021-04-19,32.606,QLD,tiingo
2021-04-20,32.1095,QLD,tiingo
2021-04-21,32.6777,QLD,tiingo
2021-04-22,31.8921,QLD,tiingo
2021-04-23,32.6925,QLD,tiingo
2021-04-26,33.1149,QLD,tiingo
2021-04-27,32.8111,QLD,tiingo
2021-04-28,32.5517,QLD,tiingo
2021-04-29,32.8234,QLD,tiingo
2021-04-30,32.3787,QLD,tiingo
2021-05-03,32.0477,QLD,tiingo
2021-05-04,30.8891,QLD,tiingo
2021-05-05,30.6668,QLD,tiingo
2021-05-06,31.146,QLD,tiingo
2021-05-07,31.6352,QLD,tiingo
2021-05-10,30.027,QLD,tiingo
2021-05-11,29.9702,QLD,tiingo
2021-05-12,28.4188,QLD,tiingo
2021-05-13,28.8585,QLD,tiingo
2021-05-14,30.1184,QLD,tiingo
2021-05-17,29.7552,QLD,tiingo
2021-05-18,29.3452,QLD,tiingo
2021-05-19,29.4143,QLD,tiingo
2021-05-20,30.5532,QLD,tiingo
2021-05-21,30.2073,QLD,tiingo
2021-05-24,31.2325,QLD,tiingo
2021-05-25,31.314,QLD,tiingo
2021-05-26,31.5215,QLD,tiingo
2021-05-27,31.2943,QLD,tiingo
2021-05-28,31.4672,QLD,tiingo
2021-06-01,31.2745,QLD,tiingo
2021-06-02,31.3931,QLD,tiingo
2021-06-03,30.7162,QLD,tiingo
2021-06-04,31.7982,QLD,tiingo
2021-06-07,31.9613,QLD,tiingo
2021-06-08,31.986,QLD,tiingo
2021-06-09,32.0156,QLD,tiingo
2021-06-10,32.6875,QLD,tiingo
2021-06-11,32.8456,QLD,tiingo
2021-06-14,33.4731,QLD,tiingo
2021-06-15,33.0284,QLD,tiingo
2021-06-16,32.7913,QLD,tiingo
2021-06-17,33.6213,QLD,tiingo
2021-06-18,33.0976,QLD,tiingo
2021-06-21,33.4978,QLD,tiingo
2021-06-22,34.1253,QLD,tiingo
2021-06-23,34.15,QLD,tiingo
2021-06-24,34.5749,QLD,tiingo
2021-06-25,34.5008,QLD,tiingo
2021-06-28,35.3308,QLD,tiingo
2021-06-29,35.5828,QLD,tiingo
2021-06-30,35.479,QLD,tiingo
2021-07-01,35.5037,QLD,tiingo
2021-07-02,36.3041,QLD,tiingo
2021-07-06,36.6104,QLD,tiingo
2021-07-07,36.7389,QLD,tiingo
2021-07-08,36.3436,QLD,tiingo
2021-07-09,36.7834,QLD,tiingo
2021-07-12,37.065,QLD,tiingo
2021-07-13,37.0502,QLD,tiingo
2021-07-14,37.1786,QLD,tiingo
2021-07-15,36.6549,QLD,tiingo
2021-07-16,36.067,QLD,tiingo
2021-07-19,35.4741,QLD,tiingo
2021-07-20,36.2992,QLD,tiingo
2021-07-21,36.8328,QLD,tiingo
2021-07-22,37.3466,QLD,tiingo
2021-07-23,38.1964,QLD,tiingo
2021-07-26,38.2804,QLD,tiingo
2021-07-27,37.4405,QLD,tiingo
2021-07-28,37.7073,QLD,tiingo
2021-07-29,37.8555,QLD,tiingo
2021-07-30,37.4504,QLD,tiingo
2021-08-02,37.4454,QLD,tiingo
2021-08-03,37.9,QLD,tiingo
2021-08-04,38.0235,QLD,tiingo
2021-08-05,38.5027,QLD,tiingo
2021-08-06,38.1519,QLD,tiingo
2021-08-09,38.2903,QLD,tiingo
2021-08-10,37.9049,QLD,tiingo
2021-08-11,37.7814,QLD,tiingo
2021-08-12,38.0482,QLD,tiingo
2021-08-13,38.2952,QLD,tiingo
2021-08-16,38.3249,QLD,tiingo
2021-08-17,37.6529,QLD,tiingo
2021-08-18,36.9217,QLD,tiingo
2021-08-19,37.2873,QLD,tiingo
2021-08-20,38.063,QLD,tiingo
