date,adj_close,name,source
2007-04-11,4.65672,SSO,tiingo
2007-04-12,4.71749,SSO,tiingo
2007-04-13,4.7516,SSO,tiingo
2007-04-16,4.84115,SSO,tiingo
2007-04-17,4.86407,SSO,tiingo
2007-04-18,4.86727,SSO,tiingo
2007-04-19,4.87047,SSO,tiingo
2007-04-20,4.95309,SSO,tiingo
2007-04-23,4.92857,SSO,tiingo
2007-04-24,4.93071,SSO,tiingo
2007-04-25,5.01599,SSO,tiingo
2007-04-26,5.03198,SSO,tiingo
2007-04-27,5.01493,SSO,tiingo
2007-04-30,4.9451,SSO,tiingo
2007-05-01,4.95736,SSO,tiingo
2007-05-02,5.01759,SSO,tiingo
2007-05-03,5.0629,SSO,tiingo
2007-05-04,5.09862,SSO,tiingo
2007-05-07,5.10181,SSO,tiingo
2007-05-08,5.09595,SSO,tiingo
2007-05-09,5.12953,SSO,tiingo
2007-05-10,5.01333,SSO,tiingo
2007-05-11,5.09169,SSO,tiingo
2007-05-14,5.07303,SSO,tiingo
2007-05-15,5.05917,SSO,tiingo
2007-05-16,5.14019,SSO,tiingo
2007-05-17,5.1274,SSO,tiingo
2007-05-18,5.20469,SSO,tiingo
2007-05-21,5.19723,SSO,tiingo
2007-05-22,5.20629,SSO,tiingo
2007-05-23,5.20043,SSO,tiingo
2007-05-24,5.09062,SSO,tiingo
2007-05-25,5.1306,SSO,tiingo
2007-05-29,5.17004,SSO,tiingo
2007-05-30,5.25533,SSO,tiingo
2007-05-31,5.25,SSO,tiingo
2007-06-01,5.29105,SSO,tiingo
2007-06-04,5.29158,SSO,tiingo
2007-06-05,5.24947,SSO,tiingo
2007-06-06,5.13273,SSO,tiingo
2007-06-07,4.95896,SSO,tiingo
2007-06-08,5.0693,SSO,tiingo
2007-06-11,5.09862,SSO,tiingo
2007-06-12,4.97335,SSO,tiingo
2007-06-13,5.12793,SSO,tiingo
2007-06-14,5.1839,SSO,tiingo
2007-06-15,5.24201,SSO,tiingo
2007-06-18,5.22921,SSO,tiingo
2007-06-19,5.25213,SSO,tiingo
2007-06-20,5.17058,SSO,tiingo
2007-06-21,5.16898,SSO,tiingo
2007-06-22,5.07356,SSO,tiingo
2007-06-25,5.02239,SSO,tiingo
2007-06-26,4.93193,SSO,tiingo
2007-06-27,5.06933,SSO,tiingo
2007-06-28,5.0581,SSO,tiingo
2007-06-29,5.05222,SSO,tiingo
2007-07-02,5.1522,SSO,tiingo
2007-07-03,5.17839,SSO,tiingo
2007-07-05,5.1661,SSO,tiingo
2007-07-06,5.22063,SSO,tiingo
2007-07-09,5.22223,SSO,tiingo
2007-07-10,5.06345,SSO,tiingo
2007-07-11,5.14952,SSO,tiingo
2007-07-12,5.32274,SSO,tiingo
2007-07-13,5.35482,SSO,tiingo
2007-07-16,5.34573,SSO,tiingo
2007-07-17,5.33557,SSO,tiingo
2007-07-18,5.32061,SSO,tiingo
2007-07-19,5.35322,SSO,tiingo
2007-07-20,5.23881,SSO,tiingo
2007-07-23,5.27784,SSO,tiingo
2007-07-24,5.10194,SSO,tiingo
2007-07-25,5.11638,SSO,tiingo
2007-07-26,4.87312,SSO,tiingo
2007-07-27,4.69616,SSO,tiingo
2007-07-30,4.82233,SSO,tiingo
2007-07-31,4.6967,SSO,tiingo
2007-08-01,4.75978,SSO,tiingo
2007-08-02,4.82608,SSO,tiingo
2007-08-03,4.55502,SSO,tiingo
2007-08-06,4.73412,SSO,tiingo
2007-08-07,4.82233,SSO,tiingo
2007-08-08,4.95866,SSO,tiingo
2007-08-09,4.67478,SSO,tiingo
2007-08-10,4.60848,SSO,tiingo
2007-08-13,4.65446,SSO,tiingo
2007-08-14,4.49995,SSO,tiingo
2007-08-15,4.38822,SSO,tiingo
2007-08-16,4.43473,SSO,tiingo
2007-08-17,4.62131,SSO,tiingo
2007-08-20,4.60581,SSO,tiingo
2007-08-21,4.62345,SSO,tiingo
2007-08-22,4.72343,SSO,tiingo
2007-08-23,4.71434,SSO,tiingo
2007-08-24,4.82233,SSO,tiingo
2007-08-27,4.73947,SSO,tiingo
2007-08-28,4.54326,SSO,tiingo
2007-08-29,4.70578,SSO,tiingo
2007-08-30,4.68066,SSO,tiingo
2007-08-31,4.74855,SSO,tiingo
2007-09-04,4.87152,SSO,tiingo
2007-09-05,4.76352,SSO,tiingo
2007-09-06,4.81121,SSO,tiingo
2007-09-07,4.66676,SSO,tiingo
2007-09-10,4.63575,SSO,tiingo
2007-09-11,4.76352,SSO,tiingo
2007-09-12,4.78491,SSO,tiingo
2007-09-13,4.83623,SSO,tiingo
2007-09-14,4.84372,SSO,tiingo
2007-09-17,4.7817,SSO,tiingo
2007-09-18,5.06346,SSO,tiingo
2007-09-19,5.13081,SSO,tiingo
2007-09-20,5.06292,SSO,tiingo
2007-09-21,5.07895,SSO,tiingo
2007-09-24,5.06826,SSO,tiingo
2007-09-25,5.0519,SSO,tiingo
2007-09-26,5.08942,SSO,tiingo
2007-09-27,5.15106,SSO,tiingo
2007-09-28,5.11783,SSO,tiingo
2007-10-01,5.24433,SSO,tiingo
2007-10-02,5.23039,SSO,tiingo
2007-10-03,5.19341,SSO,tiingo
2007-10-04,5.21002,SSO,tiingo
2007-10-05,5.33545,SSO,tiingo
2007-10-08,5.28024,SSO,tiingo
2007-10-09,5.366,SSO,tiingo
2007-10-10,5.34348,SSO,tiingo
2007-10-11,5.30383,SSO,tiingo
2007-10-12,5.35421,SSO,tiingo
2007-10-15,5.27113,SSO,tiingo
2007-10-16,5.20842,SSO,tiingo
2007-10-17,5.21806,SSO,tiingo
2007-10-18,5.18697,SSO,tiingo
2007-10-19,4.89378,SSO,tiingo
2007-10-22,4.96346,SSO,tiingo
2007-10-23,5.01438,SSO,tiingo
2007-10-24,5.02242,SSO,tiingo
2007-10-25,5.04225,SSO,tiingo
2007-10-26,5.16017,SSO,tiingo
2007-10-29,5.18215,SSO,tiingo
2007-10-30,5.10979,SSO,tiingo
2007-10-31,5.22557,SSO,tiingo
2007-11-01,4.97579,SSO,tiingo
2007-11-02,4.98758,SSO,tiingo
2007-11-05,4.90075,SSO,tiingo
2007-11-06,5.04547,SSO,tiingo
2007-11-07,4.778,SSO,tiingo
2007-11-08,4.71582,SSO,tiingo
2007-11-09,4.59683,SSO,tiingo
2007-11-12,4.51857,SSO,tiingo
2007-11-13,4.77585,SSO,tiingo
2007-11-14,4.72386,SSO,tiingo
2007-11-15,4.6038,SSO,tiingo
2007-11-16,4.6054,SSO,tiingo
2007-11-19,4.47033,SSO,tiingo
2007-11-20,4.52179,SSO,tiingo
2007-11-21,4.35133,SSO,tiingo
2007-11-23,4.48105,SSO,tiingo
2007-11-26,4.30953,SSO,tiingo
2007-11-27,4.41244,SSO,tiingo
2007-11-28,4.6649,SSO,tiingo
2007-11-29,4.68098,SSO,tiingo
2007-11-30,4.78121,SSO,tiingo
2007-12-03,4.69813,SSO,tiingo
2007-12-04,4.63113,SSO,tiingo
2007-12-05,4.77532,SSO,tiingo
2007-12-06,4.90879,SSO,tiingo
2007-12-07,4.92058,SSO,tiingo
2007-12-10,4.98061,SSO,tiingo
2007-12-11,4.71689,SSO,tiingo
2007-12-12,4.79998,SSO,tiingo
2007-12-13,4.79837,SSO,tiingo
2007-12-14,4.659,SSO,tiingo
2007-12-17,4.51053,SSO,tiingo
2007-12-18,4.56788,SSO,tiingo
2007-12-19,4.57485,SSO,tiingo
2007-12-20,4.61715,SSO,tiingo
2007-12-21,4.76884,SSO,tiingo
2007-12-24,4.8444,SSO,tiingo
2007-12-26,4.8416,SSO,tiingo
2007-12-27,4.71567,SSO,tiingo
2007-12-28,4.70335,SSO,tiingo
2007-12-31,4.63451,SSO,tiingo
2008-01-02,4.53767,SSO,tiingo
2008-01-03,4.53599,SSO,tiingo
2008-01-04,4.32106,SSO,tiingo
2008-01-07,4.30987,SSO,tiingo
2008-01-08,4.16154,SSO,tiingo
2008-01-09,4.25501,SSO,tiingo
2008-01-10,4.32106,SSO,tiingo
2008-01-11,4.24046,SSO,tiingo
2008-01-14,4.3149,SSO,tiingo
2008-01-15,4.11172,SSO,tiingo
2008-01-16,4.05743,SSO,tiingo
2008-01-17,3.83242,SSO,tiingo
2008-01-18,3.75406,SSO,tiingo
2008-01-22,3.6729,SSO,tiingo
2008-01-23,3.86041,SSO,tiingo
2008-01-24,3.91806,SSO,tiingo
2008-01-25,3.79324,SSO,tiingo
2008-01-28,3.93205,SSO,tiingo
2008-01-29,3.9578,SSO,tiingo
2008-01-30,3.90799,SSO,tiingo
2008-01-31,4.0384,SSO,tiingo
2008-02-01,4.16882,SSO,tiingo
2008-02-04,4.06751,SSO,tiingo
2008-02-05,3.85089,SSO,tiingo
2008-02-06,3.78093,SSO,tiingo
2008-02-07,3.83802,SSO,tiingo
2008-02-08,3.77813,SSO,tiingo
2008-02-11,3.81731,SSO,tiingo
2008-02-12,3.90127,SSO,tiingo
2008-02-13,3.97459,SSO,tiingo
2008-02-14,3.88448,SSO,tiingo
2008-02-15,3.90071,SSO,tiingo
2008-02-19,3.93485,SSO,tiingo
2008-02-20,3.93933,SSO,tiingo
2008-02-21,3.87048,SSO,tiingo
2008-02-22,3.92925,SSO,tiingo
2008-02-25,4.02441,SSO,tiingo
2008-02-26,4.07198,SSO,tiingo
2008-02-27,4.06527,SSO,tiingo
2008-02-28,3.97907,SSO,tiingo
2008-02-29,3.81955,SSO,tiingo
2008-03-03,3.77869,SSO,tiingo
2008-03-04,3.76358,SSO,tiingo
2008-03-05,3.81115,SSO,tiingo
2008-03-06,3.64883,SSO,tiingo
2008-03-07,3.58167,SSO,tiingo
2008-03-10,3.47756,SSO,tiingo
2008-03-11,3.73839,SSO,tiingo
2008-03-12,3.66954,SSO,tiingo
2008-03-13,3.68298,SSO,tiingo
2008-03-14,3.56711,SSO,tiingo
2008-03-17,3.48875,SSO,tiingo
2008-03-18,3.77757,SSO,tiingo
2008-03-19,3.58279,SSO,tiingo
2008-03-20,3.71656,SSO,tiingo
2008-03-24,3.87552,SSO,tiingo
2008-03-25,3.87524,SSO,tiingo
2008-03-26,3.77595,SSO,tiingo
2008-03-27,3.75295,SSO,tiingo
2008-03-28,3.68058,SSO,tiingo
2008-03-31,3.70246,SSO,tiingo
2008-04-01,3.9577,SSO,tiingo
2008-04-02,3.98126,SSO,tiingo
2008-04-03,4.00146,SSO,tiingo
2008-04-04,3.98799,SSO,tiingo
2008-04-07,3.98295,SSO,tiingo
2008-04-08,3.97846,SSO,tiingo
2008-04-09,3.91619,SSO,tiingo
2008-04-10,3.93526,SSO,tiingo
2008-04-11,3.78212,SSO,tiingo
2008-04-14,3.74734,SSO,tiingo
2008-04-15,3.78155,SSO,tiingo
2008-04-16,3.97229,SSO,tiingo
2008-04-17,3.97621,SSO,tiingo
2008-04-18,4.07046,SSO,tiingo
2008-04-21,4.07719,SSO,tiingo
2008-04-22,4.03568,SSO,tiingo
2008-04-23,4.02165,SSO,tiingo
2008-04-24,4.05363,SSO,tiingo
2008-04-25,4.12487,SSO,tiingo
2008-04-28,4.12824,SSO,tiingo
2008-04-29,4.09121,SSO,tiingo
2008-04-30,4.04858,SSO,tiingo
2008-05-01,4.21126,SSO,tiingo
2008-05-02,4.23258,SSO,tiingo
2008-05-05,4.20341,SSO,tiingo
2008-05-06,4.2668,SSO,tiingo
2008-05-07,4.11197,SSO,tiingo
2008-05-08,4.09907,SSO,tiingo
2008-05-09,4.07719,SSO,tiingo
2008-05-12,4.17761,SSO,tiingo
2008-05-13,4.17985,SSO,tiingo
2008-05-14,4.20173,SSO,tiingo
2008-05-15,4.29653,SSO,tiingo
2008-05-16,4.30663,SSO,tiingo
2008-05-19,4.31953,SSO,tiingo
2008-05-20,4.25165,SSO,tiingo
2008-05-21,4.10636,SSO,tiingo
2008-05-22,4.10636,SSO,tiingo
2008-05-23,4.00482,SSO,tiingo
2008-05-27,4.05419,SSO,tiingo
2008-05-28,4.10187,SSO,tiingo
2008-05-29,4.13665,SSO,tiingo
2008-05-30,4.14395,SSO,tiingo
2008-06-02,4.05643,SSO,tiingo
2008-06-03,4.02782,SSO,tiingo
2008-06-04,4.01268,SSO,tiingo
2008-06-05,4.17761,SSO,tiingo
2008-06-06,3.91226,SSO,tiingo
2008-06-09,3.93638,SSO,tiingo
2008-06-10,3.88646,SSO,tiingo
2008-06-11,3.77538,SSO,tiingo
2008-06-12,3.80343,SSO,tiingo
2008-06-13,3.89768,SSO,tiingo
2008-06-16,3.90385,SSO,tiingo
2008-06-17,3.85953,SSO,tiingo
2008-06-18,3.77426,SSO,tiingo
2008-06-19,3.79277,SSO,tiingo
2008-06-20,3.66543,SSO,tiingo
2008-06-23,3.65365,SSO,tiingo
2008-06-24,3.64602,SSO,tiingo
2008-06-25,3.68092,SSO,tiingo
2008-06-26,3.47154,SSO,tiingo
2008-06-27,3.43946,SSO,tiingo
2008-06-30,3.46929,SSO,tiingo
2008-07-01,3.48392,SSO,tiingo
2008-07-02,3.35785,SSO,tiingo
2008-07-03,3.36686,SSO,tiingo
2008-07-07,3.2965,SSO,tiingo
2008-07-08,3.41639,SSO,tiingo
2008-07-09,3.28018,SSO,tiingo
2008-07-10,3.32408,SSO,tiingo
2008-07-11,3.24303,SSO,tiingo
2008-07-14,3.17268,SSO,tiingo
2008-07-15,3.08769,SSO,tiingo
2008-07-16,3.27005,SSO,tiingo
2008-07-17,3.29932,SSO,tiingo
2008-07-18,3.34153,SSO,tiingo
2008-07-21,3.35785,SSO,tiingo
2008-07-22,3.42764,SSO,tiingo
2008-07-23,3.45803,SSO,tiingo
2008-07-24,3.30269,SSO,tiingo
2008-07-25,3.31508,SSO,tiingo
2008-07-28,3.20926,SSO,tiingo
2008-07-29,3.34997,SSO,tiingo
2008-07-30,3.47211,SSO,tiingo
2008-07-31,3.38093,SSO,tiingo
2008-08-01,3.34547,SSO,tiingo
2008-08-04,3.28637,SSO,tiingo
2008-08-05,3.45522,SSO,tiingo
2008-08-06,3.48167,SSO,tiingo
2008-08-07,3.38205,SSO,tiingo
2008-08-08,3.50982,SSO,tiingo
2008-08-11,3.57679,SSO,tiingo
2008-08-12,3.50081,SSO,tiingo
2008-08-13,3.46873,SSO,tiingo
2008-08-14,3.51375,SSO,tiingo
2008-08-15,3.54527,SSO,tiingo
2008-08-18,3.44847,SSO,tiingo
2008-08-19,3.37868,SSO,tiingo
2008-08-20,3.40738,SSO,tiingo
2008-08-21,3.42033,SSO,tiingo
2008-08-22,3.50419,SSO,tiingo
2008-08-25,3.36742,SSO,tiingo
2008-08-26,3.39162,SSO,tiingo
2008-08-27,3.45241,SSO,tiingo
2008-08-28,3.53571,SSO,tiingo
2008-08-29,3.45691,SSO,tiingo
2008-09-02,3.42145,SSO,tiingo
2008-09-03,3.41357,SSO,tiingo
2008-09-04,3.20926,SSO,tiingo
2008-09-05,3.23065,SSO,tiingo
2008-09-08,3.3601,SSO,tiingo
2008-09-09,3.15185,SSO,tiingo
2008-09-10,3.18112,SSO,tiingo
2008-09-11,3.27174,SSO,tiingo
2008-09-12,3.30213,SSO,tiingo
2008-09-15,2.98582,SSO,tiingo
2008-09-16,3.09839,SSO,tiingo
2008-09-17,2.81416,SSO,tiingo
2008-09-18,2.99989,SSO,tiingo
2008-09-19,3.20814,SSO,tiingo
2008-09-22,3.05336,SSO,tiingo
2008-09-23,2.91828,SSO,tiingo
2008-09-24,2.93139,SSO,tiingo
2008-09-25,3.02788,SSO,tiingo
2008-09-26,3.03634,SSO,tiingo
2008-09-29,2.60693,SSO,tiingo
2008-09-30,2.76493,SSO,tiingo
2008-10-01,2.78637,SSO,tiingo
2008-10-02,2.56969,SSO,tiingo
2008-10-03,2.48843,SSO,tiingo
2008-10-06,2.2599,SSO,tiingo
2008-10-07,2.03984,SSO,tiingo
2008-10-08,1.94956,SSO,tiingo
2008-10-09,1.67588,SSO,tiingo
2008-10-10,1.63639,SSO,tiingo
2008-10-13,2.00316,SSO,tiingo
2008-10-14,1.97551,SSO,tiingo
2008-10-15,1.63751,SSO,tiingo
2008-10-16,1.74473,SSO,tiingo
2008-10-17,1.7436,SSO,tiingo
2008-10-20,1.89708,SSO,tiingo
2008-10-21,1.78874,SSO,tiingo
2008-10-22,1.60986,SSO,tiingo
2008-10-23,1.61156,SSO,tiingo
2008-10-24,1.49532,SSO,tiingo
2008-10-27,1.39544,SSO,tiingo
2008-10-28,1.7041,SSO,tiingo
2008-10-29,1.66234,SSO,tiingo
2008-10-30,1.74021,SSO,tiingo
2008-10-31,1.80792,SSO,tiingo
2008-11-03,1.83275,SSO,tiingo
2008-11-04,1.93263,SSO,tiingo
2008-11-05,1.75263,SSO,tiingo
2008-11-06,1.5856,SSO,tiingo
2008-11-07,1.67024,SSO,tiingo
2008-11-10,1.60027,SSO,tiingo
2008-11-11,1.55118,SSO,tiingo
2008-11-12,1.40165,SSO,tiingo
2008-11-13,1.5856,SSO,tiingo
2008-11-14,1.43494,SSO,tiingo
2008-11-17,1.37964,SSO,tiingo
2008-11-18,1.3898,SSO,tiingo
2008-11-19,1.25155,SSO,tiingo
2008-11-20,1.07268,SSO,tiingo
2008-11-21,1.19682,SSO,tiingo
2008-11-24,1.3345,SSO,tiingo
2008-11-25,1.37513,SSO,tiingo
2008-11-26,1.46767,SSO,tiingo
2008-11-28,1.50096,SSO,tiingo
2008-12-01,1.2414,SSO,tiingo
2008-12-02,1.32886,SSO,tiingo
2008-12-03,1.40108,SSO,tiingo
2008-12-04,1.32152,SSO,tiingo
2008-12-05,1.41519,SSO,tiingo
2008-12-08,1.51507,SSO,tiingo
2008-12-09,1.4592,SSO,tiingo
2008-12-10,1.48736,SSO,tiingo
2008-12-11,1.41068,SSO,tiingo
2008-12-12,1.42535,SSO,tiingo
2008-12-15,1.39262,SSO,tiingo
2008-12-16,1.53075,SSO,tiingo
2008-12-17,1.50322,SSO,tiingo
2008-12-18,1.44735,SSO,tiingo
2008-12-19,1.4372,SSO,tiingo
2008-12-22,1.39104,SSO,tiingo
2008-12-23,1.36718,SSO,tiingo
2008-12-24,1.38019,SSO,tiingo
2008-12-26,1.39546,SSO,tiingo
2008-12-29,1.39094,SSO,tiingo
2008-12-30,1.44693,SSO,tiingo
2008-12-31,1.48596,SSO,tiingo
2009-01-02,1.5776,SSO,tiingo
2009-01-05,1.5759,SSO,tiingo
2009-01-06,1.60136,SSO,tiingo
2009-01-07,1.50972,SSO,tiingo
2009-01-08,1.5199,SSO,tiingo
2009-01-09,1.45203,SSO,tiingo
2009-01-12,1.38641,SSO,tiingo
2009-01-13,1.38754,SSO,tiingo
2009-01-14,1.301,SSO,tiingo
2009-01-15,1.30383,SSO,tiingo
2009-01-16,1.32079,SSO,tiingo
2009-01-20,1.18221,SSO,tiingo
2009-01-21,1.2829,SSO,tiingo
2009-01-22,1.24556,SSO,tiingo
2009-01-23,1.25625,SSO,tiingo
2009-01-26,1.26875,SSO,tiingo
2009-01-27,1.29647,SSO,tiingo
2009-01-28,1.38415,SSO,tiingo
2009-01-29,1.2993,SSO,tiingo
2009-01-30,1.24104,SSO,tiingo
2009-02-02,1.23821,SSO,tiingo
2009-02-03,1.27215,SSO,tiingo
2009-02-04,1.26027,SSO,tiingo
2009-02-05,1.29308,SSO,tiingo
2009-02-06,1.36661,SSO,tiingo
2009-02-09,1.37227,SSO,tiingo
2009-02-10,1.24669,SSO,tiingo
2009-02-11,1.26536,SSO,tiingo
2009-02-12,1.26762,SSO,tiingo
2009-02-13,1.23538,SSO,tiingo
2009-02-17,1.1296,SSO,tiingo
2009-02-18,1.12282,SSO,tiingo
2009-02-19,1.10076,SSO,tiingo
2009-02-20,1.07643,SSO,tiingo
2009-02-23,1.0012,SSO,tiingo
2009-02-24,1.077,SSO,tiingo
2009-02-25,1.05777,SSO,tiingo
2009-02-26,1.02558,SSO,tiingo
2009-02-27,0.979255,SSO,tiingo
2009-03-02,0.8909,SSO,tiingo
2009-03-03,0.872799,SSO,tiingo
2009-03-04,0.915845,SSO,tiingo
2009-03-05,0.842254,SSO,tiingo
2009-03-06,0.840557,SSO,tiingo
2009-03-09,0.822456,SSO,tiingo
2009-03-10,0.922576,SSO,tiingo
2009-03-11,0.931627,SSO,tiingo
2009-03-12,1.00629,SSO,tiingo
2009-03-13,1.0227,SSO,tiingo
2009-03-16,1.01874,SSO,tiingo
2009-03-17,1.07983,SSO,tiingo
2009-03-18,1.12508,SSO,tiingo
2009-03-19,1.09849,SSO,tiingo
2009-03-20,1.05319,SSO,tiingo
2009-03-23,1.2037,SSO,tiingo
2009-03-24,1.16114,SSO,tiingo
2009-03-25,1.17707,SSO,tiingo
2009-03-26,1.22938,SSO,tiingo
2009-03-27,1.18395,SSO,tiingo
2009-03-30,1.10212,SSO,tiingo
2009-03-31,1.12191,SSO,tiingo
2009-04-01,1.16512,SSO,tiingo
2009-04-02,1.23165,SSO,tiingo
2009-04-03,1.25781,SSO,tiingo
2009-04-06,1.23961,SSO,tiingo
2009-04-07,1.18105,SSO,tiingo
2009-04-08,1.2072,SSO,tiingo
2009-04-09,1.30216,SSO,tiingo
2009-04-13,1.30842,SSO,tiingo
2009-04-14,1.26122,SSO,tiingo
2009-04-15,1.28681,SSO,tiingo
2009-04-16,1.32661,SSO,tiingo
2009-04-17,1.33969,SSO,tiingo
2009-04-20,1.2271,SSO,tiingo
2009-04-21,1.27601,SSO,tiingo
2009-04-22,1.26122,SSO,tiingo
2009-04-23,1.28397,SSO,tiingo
2009-04-24,1.32377,SSO,tiingo
2009-04-27,1.29818,SSO,tiingo
2009-04-28,1.28965,SSO,tiingo
2009-04-29,1.34481,SSO,tiingo
2009-04-30,1.34993,SSO,tiingo
2009-05-01,1.36301,SSO,tiingo
2009-05-04,1.45398,SSO,tiingo
2009-05-05,1.44148,SSO,tiingo
2009-05-06,1.49038,SSO,tiingo
2009-05-07,1.45513,SSO,tiingo
2009-05-08,1.51995,SSO,tiingo
2009-05-11,1.46309,SSO,tiingo
2009-05-12,1.44944,SSO,tiingo
2009-05-13,1.38348,SSO,tiingo
2009-05-14,1.40281,SSO,tiingo
2009-05-15,1.37893,SSO,tiingo
2009-05-18,1.46024,SSO,tiingo
2009-05-19,1.45456,SSO,tiingo
2009-05-20,1.43636,SSO,tiingo
2009-05-21,1.39258,SSO,tiingo
2009-05-22,1.38803,SSO,tiingo
2009-05-26,1.46138,SSO,tiingo
2009-05-27,1.40736,SSO,tiingo
2009-05-28,1.44603,SSO,tiingo
2009-05-29,1.50118,SSO,tiingo
2009-06-01,1.56942,SSO,tiingo
2009-06-02,1.57624,SSO,tiingo
2009-06-03,1.5324,SSO,tiingo
2009-06-04,1.56089,SSO,tiingo
2009-06-05,1.5626,SSO,tiingo
2009-06-08,1.55009,SSO,tiingo
2009-06-09,1.56203,SSO,tiingo
2009-06-10,1.55691,SSO,tiingo
2009-06-11,1.57056,SSO,tiingo
2009-06-12,1.58079,SSO,tiingo
2009-06-15,1.50346,SSO,tiingo
2009-06-16,1.4665,SSO,tiingo
2009-06-17,1.45911,SSO,tiingo
2009-06-18,1.48071,SSO,tiingo
2009-06-19,1.49152,SSO,tiingo
2009-06-22,1.40224,SSO,tiingo
2009-06-23,1.40736,SSO,tiingo
2009-06-24,1.42758,SSO,tiingo
2009-06-25,1.49149,SSO,tiingo
2009-06-26,1.48464,SSO,tiingo
2009-06-29,1.51268,SSO,tiingo
2009-06-30,1.49149,SSO,tiingo
2009-07-01,1.49891,SSO,tiingo
2009-07-02,1.41845,SSO,tiingo
2009-07-06,1.41902,SSO,tiingo
2009-07-07,1.36254,SSO,tiingo
2009-07-08,1.36083,SSO,tiingo
2009-07-09,1.36938,SSO,tiingo
2009-07-10,1.35854,SSO,tiingo
2009-07-13,1.42644,SSO,tiingo
2009-07-14,1.44299,SSO,tiingo
2009-07-15,1.52401,SSO,tiingo
2009-07-16,1.5514,SSO,tiingo
2009-07-17,1.55368,SSO,tiingo
2009-07-20,1.58449,SSO,tiingo
2009-07-21,1.60047,SSO,tiingo
2009-07-22,1.5999,SSO,tiingo
2009-07-23,1.66951,SSO,tiingo
2009-07-24,1.68777,SSO,tiingo
2009-07-27,1.69632,SSO,tiingo
2009-07-28,1.68662,SSO,tiingo
2009-07-29,1.67014,SSO,tiingo
2009-07-30,1.70488,SSO,tiingo
2009-07-31,1.70717,SSO,tiingo
2009-08-03,1.76536,SSO,tiingo
2009-08-04,1.77563,SSO,tiingo
2009-08-05,1.76599,SSO,tiingo
2009-08-06,1.74825,SSO,tiingo
2009-08-07,1.79161,SSO,tiingo
2009-08-10,1.78305,SSO,tiingo
2009-08-11,1.73803,SSO,tiingo
2009-08-12,1.77621,SSO,tiingo
2009-08-13,1.80479,SSO,tiingo
2009-08-14,1.77906,SSO,tiingo
2009-08-17,1.68662,SSO,tiingo
2009-08-18,1.71801,SSO,tiingo
2009-08-19,1.74773,SSO,tiingo
2009-08-20,1.78419,SSO,tiingo
2009-08-21,1.84867,SSO,tiingo
2009-08-24,1.85323,SSO,tiingo
2009-08-25,1.85837,SSO,tiingo
2009-08-26,1.85894,SSO,tiingo
2009-08-27,1.86921,SSO,tiingo
2009-08-28,1.86236,SSO,tiingo
2009-08-31,1.83338,SSO,tiingo
2009-09-01,1.75167,SSO,tiingo
2009-09-02,1.73855,SSO,tiingo
2009-09-03,1.76651,SSO,tiingo
2009-09-04,1.81672,SSO,tiingo
2009-09-08,1.8481,SSO,tiingo
2009-09-09,1.8772,SSO,tiingo
2009-09-10,1.91314,SSO,tiingo
2009-09-11,1.91371,SSO,tiingo
2009-09-14,1.93597,SSO,tiingo
2009-09-15,1.94738,SSO,tiingo
2009-09-16,2.00672,SSO,tiingo
2009-09-17,2.00272,SSO,tiingo
2009-09-18,2.00501,SSO,tiingo
2009-09-21,1.99702,SSO,tiingo
2009-09-22,2.01756,SSO,tiingo
2009-09-23,1.98047,SSO,tiingo
2009-09-24,1.94054,SSO,tiingo
2009-09-25,1.92224,SSO,tiingo
2009-09-28,1.98688,SSO,tiingo
2009-09-29,1.97544,SSO,tiingo
2009-09-30,1.96343,SSO,tiingo
2009-10-01,1.86541,SSO,tiingo
2009-10-02,1.84844,SSO,tiingo
2009-10-05,1.9005,SSO,tiingo
2009-10-06,1.95542,SSO,tiingo
2009-10-07,1.96743,SSO,tiingo
2009-10-08,1.99833,SSO,tiingo
2009-10-09,2.01949,SSO,tiingo
2009-10-12,2.03837,SSO,tiingo
2009-10-13,2.03094,SSO,tiingo
2009-10-14,2.09844,SSO,tiingo
2009-10-15,2.11103,SSO,tiingo
2009-10-16,2.08128,SSO,tiingo
2009-10-19,2.11618,SSO,tiingo
2009-10-20,2.09558,SSO,tiingo
2009-10-21,2.05611,SSO,tiingo
2009-10-22,2.09501,SSO,tiingo
2009-10-23,2.0521,SSO,tiingo
2009-10-26,2.00519,SSO,tiingo
2009-10-27,1.98631,SSO,tiingo
2009-10-28,1.91308,SSO,tiingo
2009-10-29,1.99203,SSO,tiingo
2009-10-30,1.87933,SSO,tiingo
2009-11-02,1.90565,SSO,tiingo
2009-11-03,1.91537,SSO,tiingo
2009-11-04,1.92395,SSO,tiingo
2009-11-05,1.99661,SSO,tiingo
2009-11-06,2.00805,SSO,tiingo
2009-11-09,2.10016,SSO,tiingo
2009-11-10,2.10016,SSO,tiingo
2009-11-11,2.12133,SSO,tiingo
2009-11-12,2.07842,SSO,tiingo
2009-11-13,2.1013,SSO,tiingo
2009-11-16,2.16194,SSO,tiingo
2009-11-17,2.16652,SSO,tiingo
2009-11-18,2.16538,SSO,tiingo
2009-11-19,2.10817,SSO,tiingo
2009-11-20,2.09501,SSO,tiingo
2009-11-23,2.14936,SSO,tiingo
2009-11-24,2.15165,SSO,tiingo
2009-11-25,2.16652,SSO,tiingo
2009-11-27,2.0973,SSO,tiingo
